id,prediction
0,6.654867748855484
1,6.492001641829724
2,6.575324601616156
3,38.26438908122771
4,323.8440709818959
5,855.829352504518
6,1592.4146356800743
7,2631.9408211720765
8,2858.88438345806
9,2998.1269376309415
10,3034.683199447201
11,2810.6094565567296
12,2547.8057622271776
13,2128.778824640893
14,2319.388860778695
15,1515.2253635398897
16,1167.683935774262
17,628.2118575479423
18,268.51226536609374
19,48.73354607338378
20,3.5205944225966155
21,-0.3622373339029883
22,0.07139505149027237
23,-2.0973766625839607
24,10.654741752957579
25,10.239552445044927
26,15.911581215281714
27,98.71015129370724
28,492.9944565564322
29,1299.916937053901
30,1806.7018879211814
31,2070.6739865441027
32,3355.6419681858683
33,3932.19759959065
34,4059.3061515148925
35,3482.780187698169
36,3467.120766995098
37,3417.614815909494
38,2926.5430110103657
39,2415.599981981402
40,1644.9319769216095
41,1066.9834971488192
42,498.8055950765398
43,127.45948842133126
44,2.6093968058430477
45,2.2704334433138205
46,1.7713273337480624
47,2.208684267680826
48,22.14914268938015
49,20.167670307363824
50,34.426475065975055
51,237.0775750126857
52,639.6777820964885
53,1471.4441101463992
54,2680.4915764900647
55,3780.3083795458797
56,4400.395726864135
57,4752.587962538895
58,4816.525633811565
59,4570.5661022087315
60,3892.0267381566823
61,3739.959166897208
62,3012.2223609830767
63,2172.894141222169
64,1179.8558644705154
65,703.5780317913939
66,480.87956206127103
67,151.1803094195399
68,9.901977537910666
69,-1.7652612554227516
70,-0.28796571750304234
71,1.360691077379022
72,8.109893629112346
73,8.783713352343955
74,16.36738238715899
75,125.84205695736608
76,302.4250098896199
77,1000.3140149044352
78,2206.056659459947
79,3489.6257019264913
80,4128.70262888963
81,3892.4038940876703
82,3632.591409872776
83,3618.6494511575315
84,3399.43952849882
85,3083.281948526184
86,2951.603741750299
87,2674.012580080426
88,1949.3612971074622
89,1108.1798812388279
90,367.5072076628994
91,138.67177430035233
92,16.677760589793973
93,1.973844944527504
94,1.1842924235600032
95,0.44978847093524843
96,8.597687903826202
97,9.07381582693722
98,42.950720790581684
99,248.01293765198707
100,567.9362663166345
101,1208.205220794454
102,2449.9349185104757
103,3292.946777566476
104,4280.614858629204
105,4408.71256146355
106,4656.78413845616
107,4546.328614302218
108,4452.4847657623795
109,4219.326378461226
110,3496.558469992492
111,2911.9929823292014
112,2110.236367127133
113,1190.4931879795904
114,546.7024226014852
115,216.63905774253374
116,34.786170270814985
117,-0.48645065277548527
118,-1.3013785389029362
119,-1.3429118860894755
120,17.14436006552157
121,17.98269328526609
122,62.240253598062935
123,310.42354048604227
124,751.7398602767338
125,1631.0565298345375
