id,prediction
0,0.7056239807848075
1,0.48567657695951993
2,0.5882798712748077
3,49.395151676376436
4,349.87703412950015
5,978.4959132233098
6,1597.2054898124056
7,2620.4849443528033
8,2704.0264193402727
9,2819.543993725096
10,2756.6302684826264
11,2780.446779168075
12,2439.455780518207
13,2076.4390447946435
14,2468.2831727678777
15,1460.681193492908
16,1202.1995015153593
17,595.4964455792469
18,240.6185866653132
19,31.262737264878137
20,13.326985344378778
21,0.48784491254278556
22,0.48567657695951993
23,0.6497576360128778
24,0.4545169832197534
25,0.48567657695951993
26,7.356330801547099
27,131.95431833186709
28,450.07394041907315
29,1316.633925534813
30,1809.74776677189
31,1927.3792755271925
32,3334.793249670847
33,4133.536287518932
34,3973.775697689905
35,3330.5529661704923
36,3334.443106521973
37,3250.2968754703365
38,2782.8822280707486
39,2230.1464417660177
40,1534.994316516599
41,877.7356787688282
42,406.45711269480415
43,108.23573006609828
44,1.9912153099127032
45,0.6742951177800789
46,0.48853115593445195
47,0.7577464516839922
48,5.079797873531411
49,1.5680202290005951
50,25.478066776515863
51,182.01911095592976
52,578.9645753774473
53,1444.5960427341236
54,2562.011096112497
55,3740.516332627538
56,4361.295976638311
57,4562.845222417273
58,4832.767782627937
59,4500.64907766126
60,3823.9680008186947
61,3762.467777560121
62,3073.383415360601
63,2208.603127012347
64,1141.3512601068292
65,600.7411554778828
66,442.5201397011085
67,138.8593712792541
68,1.517003693187553
69,1.6693648469207154
70,0.49531338884783854
71,0.48567657695951993
72,0.532089048176849
73,1.0805967746162985
74,19.30994900535245
75,114.15853414023391
76,293.1877557753511
77,1033.6916977776823
78,2286.914014468544
79,3178.814571842989
80,3999.9164953372433
81,3429.616942261698
82,3639.3165311581092
83,3701.9664431741867
84,3512.2170280627474
85,2992.1992122706074
86,2945.8929740218778
87,2618.1382378117255
88,1837.021139712796
89,983.6402234020045
90,357.10294711458874
91,111.72572327056774
92,5.337698413074822
93,1.5128933316203352
94,0.8067703445531313
95,0.6868159133234214
96,0.8426254696304917
97,1.5801575394996217
98,53.23837444866668
99,263.21052008280463
100,693.6422390759558
101,1230.9755344787134
102,2514.8515209112625
103,3275.739495012882
104,4098.537643683435
105,4631.648799446152
106,4759.603870489566
107,4519.60280541315
108,4351.4528445132255
109,4243.933831745451
110,3551.341474394687
111,2926.123786612525
112,1996.9433529265343
113,996.604814719037
114,488.01853948534716
115,217.89991580985134
116,17.944852966625426
117,0.6421639714355964
118,0.8049406587854717
119,0.5255637865399768
120,0.679237821331817
121,1.8877515170710213
122,70.85169861460946
123,257.9582012750245
124,689.1193012947547
125,1528.759609754715
126,2566.7114975496734
127,3660.7903433811694
128,4109.743468160437
129,4415.715125109072
130,3471.9762288552947
131,2737.6127155522786
132,2811.3670179926044
133,3014.001101771493
134,3331.912097367339
135,2810.775522704202
136,1933.0337380908718
137,997.4914039341734
138,449.4703938397964
139,204.48915957484735
140,21.393407004784677
141,0.6407953257551279
142,0.6966933988963241
143,0.679137624900175
144,1.3525271883598688
145,3.1711847674747586
146,86.99540103384632
147,267.9925071710367
148,684.5644112477289
149,1539.0224225246175
150,2633.9812560450955
151,3864.638961698253
152,4453.90320842272
153,4714.497145686005
154,4366.138521135557
155,3797.8188231153144
156,3424.0325370705755
157,3089.065270766026
158,2823.124019268335
159,2610.711313031616
160,1788.3408608372922
161,1007.8272097186168
162,491.27533636489284
163,205.19062627460195
164,15.953282991421307
165,1.2379982138238295
166,1.2449171339444138
167,1.3055117057495855
168,1.1000650346444854
169,2.3511876220267194
170,22.81617425501284
171,95.03781456970339
172,175.80343458693795
173,262.9120939938806
174,359.68414871573145
175,478.2288278978509
176,656.9050885504671
177,784.3815346913238
178,876.5505916707102
179,1269.7205971696853
180,1676.6938459217074
181,1734.0868037609366
182,1767.2121778667117
183,2166.677581107949
184,1312.0082178710834
185,630.2099501336777
186,294.86081649296926
187,187.2529187306345
188,19.226898662310013
189,2.5156694038543663
190,0.9022095937069086
191,1.3993953030561217
192,1.4199822726925633
193,8.229339362881866
194,77.88345567205047
195,174.14741074676874
196,380.97366650966995
197,946.9184249326581
198,1231.2614800665551
199,1808.6190438299814
200,2607.4797652605243
201,2450.28026996936
202,2608.8295650477176
203,2617.0887613798627
204,2671.658035384969
205,2561.6614573000165
206,2268.6696795772555
207,1800.8066404694996
208,1255.5114468252866
209,520.2174291298215
210,218.57054525294123
211,71.66946597453354
212,6.988572354811634
213,12.14193589855781
214,23.575301462615514
215,1.892149160852993
216,1.5990560365989055
217,5.23636567192076
218,29.277043720828168
219,124.629870336753
220,256.3276945463767
221,347.6763157382221
222,506.51875867821803
223,983.2355736656314
224,1954.1996279736989
225,2222.984575806449
226,1824.845221913429
227,1961.8311002832988
228,1542.9694144307923
229,1084.6976775862195
230,771.3755070581981
231,647.7262418341102
232,601.2897732205995
233,505.22279842237396
234,198.78836736554425
235,92.46018803370234
236,14.080140327194588
237,4.541644812834371
238,3.173927584057731
239,0.895105721288637
240,1.2781544234152862
241,2.176803696053747
242,35.638240172639144
243,124.75516901125269
244,260.0384861987131
245,911.7833439408196
246,1383.235178278891
247,1860.3719515290936
248,2146.1067134856917
249,2401.6414144558535
250,1811.6701790339107
251,2199.688649846288
252,2313.478450803154
253,1982.098097925305
254,1851.6754851610358
255,1785.3607052300122
256,1290.461117505302
257,952.2106438702697
258,507.5511111949715
259,214.60646187657238
260,57.97290803585575
261,6.925495136852331
262,6.405578589120752
263,0.8039047238092678
264,2.400368026687527
265,5.23546431125615
266,57.53708836570904
267,177.9256067710288
268,329.0198050813859
269,969.0273838348373
270,1297.2284877161312
271,1673.6815988139115
272,1583.9672265027284
273,1967.552341797837
274,1772.8492274262512
275,1566.4276584141355
276,1684.379612060358
277,1339.3570306769534
278,1510.6246562992274
279,1203.5578772461674
280,912.4872501760724
281,420.5367174346171
282,212.74034302723516
283,79.78215119066815
284,21.884461409203418
285,27.576095847000776
286,11.521085524193872
287,2.2893687318623326
288,21.63177392328134
289,18.53432520939723
290,68.5347679805128
291,229.55412772348146
292,405.8962053283617
293,924.2765426301735
294,1149.8745592755436
295,1942.633488101576
296,1750.4652954130736
297,2103.0637691772477
298,2203.2255468154754
299,2334.2759052749257
300,2190.064776407923
301,1555.2576216944913
302,1473.3669606385974
303,1404.4774135901716
304,876.7037998653759
305,600.4869236623383
306,377.09727508664247
307,178.47935238397824
308,43.9602288713475
309,16.3403183886658
310,10.74603312388227
311,11.70527049921749
312,21.047973554369026
313,21.85273223713055
314,59.731619904265415
315,206.27120213315857
316,476.129438341078
317,842.1213176539952
318,1402.7936720022171
319,1997.9386430775191
320,2165.025321107189
321,2735.5248147745274
322,3333.420101545705
323,2873.6980987534666
324,1991.6698206616015
325,1632.8001291069318
326,1160.356428182029
327,755.2539793748304
328,754.860737363299
329,583.1839571262817
330,202.6569093034431
331,98.24952413023976
332,21.741195805101825
333,13.253101825197055
334,11.162991519589761
335,7.412041353614047
336,7.8165530894421344
337,14.684591398493644
338,30.593415138025275
339,84.29528883921203
340,228.06475999316228
341,521.9839376897539
342,991.6294645406613
343,1079.0691694687143
344,1122.063192324566
345,1716.366777729596
346,1723.8986507153036
347,1971.0294320095393
348,1602.0886432986235
349,1384.240277628664
350,1403.4319698722284
351,1272.8801358976798
352,947.666234533363
353,458.9024908021525
354,245.62664612586772
355,125.38454028401713
356,22.799577492979807
357,9.427247992622338
358,15.302765892876332
359,6.000750097816164
360,10.030821754318405
361,15.25067620881594
362,43.00324801183746
363,157.11799939332764
364,334.1588877476923
365,611.3474882527535
366,900.8446044470302
367,1043.6879044238751
368,1607.1576492326956
369,1847.4802788087713
370,1663.1777653517688
371,1746.101829536847
372,1908.4415357714183
373,1814.4858438483172
374,1343.656132275993
375,914.4614494558934
376,814.5330998520199
377,567.832478398255
378,407.24999220655263
379,172.42579253131137
380,21.674880136328667
381,4.067589780611203
382,9.510681858740504
383,3.5928029511161506
384,3.5205112710261104
385,7.902655358158779
386,35.20326523564791
387,160.71358597453045
388,281.4818577212949
389,535.8649377526597
390,655.7157389415406
391,782.9465180330631
392,907.0170250656204
393,1154.5032041065153
394,1641.4843142889372
395,1827.1197730063432
396,1597.2903085255102
397,1631.266820804635
398,1572.0316116389693
399,1141.5936188318806
400,822.2294379896932
401,539.2763593141076
402,444.0109727080035
403,189.8712270950575
404,73.72178916716854
405,2.084840251768619
406,3.219305234824902
407,2.3017649152237305
408,29.726033506182635
409,29.614508941705452
410,152.55220919134172
411,315.58983912962015
412,810.5093356509003
413,1658.2649057832666
414,3050.844200856494
415,3824.249992629963
416,4528.38358756471
417,4746.085547747591
418,4804.848515728683
419,4706.57569611439
420,4697.05621280042
421,4259.206502079461
422,3550.7227872424605
423,2877.1384340781824
424,2182.4729583941057
425,1194.8177226635917
426,596.9404014041475
427,349.17118814128077
428,128.35497795501254
429,3.9500157572756174
430,2.154340502670432
431,0.58114606918608
432,2.520291561868787
433,23.90995327474643
434,131.62658217135476
435,431.58542547185374
436,941.9592050205638
437,1304.437931539334
438,2219.056482510285
439,2708.683413471289
440,3716.3599173440075
441,3720.6681835561835
442,4411.763749750515
443,3608.7350522583
444,2131.800382436209
445,1417.098284249565
446,1213.5592278842373
447,1268.6497792399314
448,1234.101015414196
449,859.7932420882114
450,277.1767555260292
451,166.00513383128626
452,43.04962567576511
453,6.597835174783594
454,0.6446006590428353
455,0.6502068302938366
456,0.4813776768296054
457,7.845760087037296
458,79.13511270498435
459,217.93402395923738
460,440.0268870282932
461,1106.4483013804322
462,2070.455027887715
463,3188.053347025482
464,3435.3186073598536
465,3550.8291467239246
466,3606.6283880332444
467,4271.235587550155
468,4529.587835886181
469,4074.970943828721
470,3642.9357449202516
471,2940.7761444271973
472,2202.1802091896666
473,1223.6535365227944
474,595.0436576077848
475,350.37826968957137
476,132.48154177539666
477,10.79291342676644
478,3.170786499159691
479,3.8789635069795185
480,1.5734489559045135
481,20.26710896639927
482,115.97946396563354
483,288.96101134174154
484,741.8813848797759
485,1626.472449068558
486,2560.155779367809
487,3368.4319727215207
488,4227.621359828553
489,4570.559262647313
490,4887.785322461443
491,4875.7597525682695
492,4608.462360601835
493,4159.571513910492
494,3533.6549262992944
495,2909.765910695934
496,2167.0743937908405
497,1215.6188675708363
498,585.6951265613845
499,350.7904922494109
500,131.9089363350808
501,9.260166026166523
502,2.3221658176280484
503,4.368910693125096
504,1.4988547381137307
505,19.526518420091097
506,119.50594573391733
507,290.0037390139251
508,771.7534685671867
509,1415.9446298282696
510,2182.0097040635787
511,3244.2337008389536
512,4291.676825540967
513,4812.992230466331
514,4848.420029317905
515,3911.6551729199246
516,3247.963150689922
517,3293.3853383536552
518,3015.857778430364
519,2050.8169062793863
520,1308.6451807340886
521,819.1184654905335
522,469.16307144813294
523,230.19332399933123
524,73.70093824945323
525,4.631947069829848
526,0.6759438303936963
527,0.48567657695951993
528,0.5694507740514564
529,12.097308415607477
530,69.87584633800984
531,175.89606648860095
532,402.86328767936374
533,775.277826226022
534,1090.9495928969168
535,1655.7232965932703
536,1732.278755420873
537,1672.7226366344817
538,1214.318085992205
539,2250.140439492176
540,2676.0875195370327
541,3292.6825254976025
542,2844.3402835928996
543,2697.2749216450998
544,1829.550041389996
545,1120.8289519548464
546,503.3506441319802
547,317.12945744530515
548,129.59001538886852
549,11.496982345363714
550,2.003532912262629
551,0.7808824392537685
552,0.6893493790640932
553,3.4064707228865045
554,48.55511394972393
555,182.46935579263564
556,369.2682493143605
557,287.18254659030714
558,493.9074632517908
559,674.4132814309482
560,1295.6259467014036
561,1310.6947193074827
562,1342.221367574128
563,1454.5872549910578
564,1607.0176098345678
565,1416.6709423618086
566,1355.5078029481692
567,2270.3992254812106
568,1299.1220766876913
569,775.0813992226258
570,445.409870790781
571,235.1063517768269
572,58.65876585846871
573,1.8240656665046016
574,1.3281589194603662
575,0.4897881395055473
576,0.5137021938672225
577,19.297142453110105
578,126.90918364040468
579,262.33780395448326
580,663.4223921137077
581,1636.6176694298283
582,2891.786532332962
583,3471.203473188169
584,4272.744215340251
585,4333.460521530417
586,4429.5466270149545
587,4299.911742640699
588,3757.1294850215204
589,3566.324459882728
590,2382.8224847841752
591,1805.6575627368009
592,1347.261984179749
593,987.0755284148395
594,395.33938048492456
595,288.4019024228044
596,123.00375118837535
597,20.145147834899266
598,4.922183103084789
599,0.7580918733613204
600,1.5073750512966115
601,13.925302752748923
602,107.94374249769277
603,267.2173036190541
604,668.3664209450965
605,1445.5610861144887
606,2263.3755659774006
607,3348.395480542504
608,3877.466478392239
609,4108.815509833458
610,4055.488025717473
611,4035.650623147979
612,4517.957227014907
613,4001.9935589090824
614,3202.445791580996
615,1945.3934274028434
616,1334.1885981360542
617,839.5785045619198
618,512.6026435028457
619,297.45977642951135
620,97.7414970711719
621,11.52116426170075
622,0.4906025899934145
623,0.48567657695951993
624,1.0207839283901843
625,7.550684927006339
626,111.65545797952308
627,268.8049587232379
628,541.796981964045
629,743.2181459657888
630,917.2680725559171
631,1127.129742251758
632,1049.2215097704218
633,1044.7088611781185
634,1487.6505006804382
635,1326.596456028105
636,1123.584275479755
637,1288.2849372957903
638,1097.2149528671735
639,1095.853248341824
640,807.2868822139685
641,312.916207971283
642,153.60800135039221
643,76.17425599468568
644,24.117493157348136
645,1.9944899442765096
646,0.6651714343927747
647,0.5374290252645659
648,1.4513131822982301
649,2.779559744530737
650,38.613696738041355
651,123.74225810089729
652,196.4635316040588
653,267.6900236385435
654,489.0593378050036
655,722.6368519863902
656,801.8430017831545
657,1034.736307983514
658,1054.468953459261
659,1051.76271923674
660,918.3978984104626
661,966.374192829823
662,767.186306390603
663,738.1549013473696
664,602.5591631247653
665,364.22285971021716
666,232.88196192028377
667,95.95480995635918
668,21.405822656846322
669,2.7259349595492948
670,0.9230291195140686
671,0.59666974895696
672,1.9867279029545586
673,15.39540337522527
674,113.9006666166194
675,265.4533364002838
676,644.412884545326
677,1175.8687029551488
678,2066.179454855063
679,2980.274503244809
680,3457.384131837565
681,3948.115314444327
682,4168.789269531595
683,4139.676223557227
684,3385.9131814363554
685,3612.978277173589
686,2812.7683734118004
687,2099.3190010065723
688,1525.5535323335548
689,774.2117575139903
690,458.51891373955067
691,255.48414436639882
692,73.56259473643564
693,14.015145897727209
694,2.260720916472159
695,1.6906594095421619
696,0.5808530462191885
697,35.45328154504404
698,97.56818628499565
699,258.2898116989303
700,475.9945985709404
701,705.7937124773739
702,941.4996963505316
703,878.2041137175024
704,1295.7757278273425
705,2392.52373390677
706,2622.1235799517385
707,2873.662702407235
708,3048.830084394733
709,3037.302855059974
710,2021.861228391309
711,1232.5914014206078
712,683.5287467768876
713,366.54589337576317
714,282.0131705426681
715,210.85406064053726
716,65.92696996555703
717,3.409151910082719
718,0.8555453654713603
719,0.5306547044587613
720,0.8021850317333084
721,0.6594864686668215
722,0.5495017309449131
723,11.06693894885296
724,47.11837660612617
725,138.50026069385396
726,260.9927311787983
727,416.8502831086286
728,391.54047082878384
729,448.0045261556189
730,494.67748498001026
731,506.98973052095636
732,405.40165382759557
733,283.74444376215683
734,355.55465715454926
735,236.07765469499898
736,206.34014280438336
737,120.92983816437993
738,72.71713192453979
739,21.975562549868314
740,15.402131060470813
741,0.48848284970277406
742,0.48567657695951993
743,1.342698210492176
744,0.8719207807535232
745,0.7463186869613787
746,2.2693084212073575
747,19.957301431437372
748,75.65557395057951
749,195.65111734808787
750,273.5131383451366
751,371.0539048796506
752,512.4387068268076
753,573.2473368535125
754,660.2223265363341
755,636.1312527954701
756,630.1614748348993
757,573.1514790137028
758,442.0675572985103
759,369.8479594340217
760,262.97279991145183
761,142.7157120075231
762,63.031593235667444
763,18.709727566316474
764,4.21387560867248
