id,prediction
0,13.670624999999998
1,8.202375
2,24.80037499999999
3,47.040225
4,409.91280000000023
5,969.5114
6,1627.2872000000002
7,2543.0305999999996
8,2574.4972000000007
9,2672.6854000000017
10,2640.0813999999996
11,2998.6572
12,2621.2538000000013
13,2153.9320000000007
14,2494.0915999999993
15,1511.5232
16,1294.8913999999995
17,595.5465999999999
18,253.09020000000004
19,39.72319999999998
20,46.480125
21,2.7341249999999997
22,10.936499999999999
23,30.075374999999994
24,0.41400000000000003
25,0.019799999999999998
26,3.92428884472267
27,107.03659999999996
28,447.3392000000001
29,1291.1931999999997
30,1881.7677999999994
31,2036.2429999999993
32,3387.346599999999
33,4115.023
34,4160.5278
35,3443.0044000000007
36,3401.065800000001
37,3367.0604000000003
38,2864.2988
39,2334.6818
40,1511.7409999999998
41,943.3203999999996
42,410.1372
43,103.51000000000003
44,6.669570844243781
45,1.0339750000000003
46,0.022
47,0.0
48,8.211174999999999
49,0.21999999999999997
50,21.363199999999992
51,198.12759999999994
52,579.7373999999996
53,1403.5802000000008
54,2706.3145999999983
55,3833.4186
56,4600.6730000000025
57,4951.804000000002
58,5032.8146
59,4842.206599999997
60,3961.7204
61,3937.1398
62,3227.2108000000007
63,2230.3556000000012
64,1164.0265999999997
65,573.6588
66,430.74019999999996
67,160.19739999999993
68,1.0867999999999995
69,4.0737250000000005
70,0.0066
71,0.0
72,0.0
73,0.4861999999999999
74,15.1272
75,132.56320000000005
76,316.61960000000005
77,1095.7848000000001
78,2567.055699999999
79,3346.3650000000007
80,4242.409600000002
81,3801.5603999999985
82,3768.0060000000008
83,3695.3091999999992
84,3608.402599999999
85,3050.5199999999995
86,3058.1407999999997
87,2643.9512
88,1924.2564000000011
89,1007.7650000000001
90,337.88259999999997
91,112.1824
92,5.5198
93,1.403125
94,0.35600000000000004
95,0.0176
96,0.012000000000000002
97,0.692825
98,51.237649999999974
99,227.19400000000002
100,630.0855000000004
101,1302.0634
102,2478.150400000001
103,3327.1413999999986
104,4394.405400000001
105,4685.8636
106,4930.567400000002
107,4565.880000000002
108,4447.636600000001
109,4285.0588
110,3587.0141999999996
111,2992.627000000001
112,2102.2584000000006
113,972.7739999999997
114,491.84299999999996
115,227.0971999999999
116,21.322400000000002
117,0.0294
118,5.70225
119,0.0
120,0.0218
121,1.121425
122,60.031400000000005
123,286.87120000000004
124,698.9378000000002
125,1674.0350000000008
126,2637.085
127,3744.917000000001
128,4297.2534000000005
129,4464.750400000001
130,3576.7974000000013
131,2908.5847999999996
132,3064.0456
133,3354.4720000000007
134,3292.0931999999993
135,2839.9513999999995
136,1979.9978000000003
137,972.7740000000001
138,511.26019999999994
139,211.12959999999993
140,26.461600000000004
141,2.2257958442437817
142,0.074625
143,0.050600000000000006
144,0.0968
145,4.43325
146,73.28200000000002
147,279.1052
148,708.8708000000005
149,1690.8716000000006
150,2744.799200000001
151,3935.866
152,4532.294800000001
153,4905.3224
154,4466.990000000001
155,3946.7383999999993
156,3604.6890000000008
157,3197.4294000000004
158,2954.0081999999993
159,2743.554
160,1899.0466000000006
161,996.0874
162,506.38939999999985
163,197.79979999999995
164,15.785000000000002
165,5.5889999999999995
166,2.8479999999999994
167,2.8061999999999996
168,2.83805
169,0.48839999999999983
170,24.466200000000004
171,97.50399999999998
172,188.10659999999993
173,297.57419999999996
174,376.7389999999999
175,522.5131999999999
176,680.1673999999999
177,729.1174000000002
178,808.5066000000002
179,1231.2652
180,1799.8838
181,1930.2579999999996
182,2007.8453999999986
183,2369.8466000000003
184,1367.4011999999993
185,648.6303999999999
186,287.7919
187,154.36519999999996
188,21.881200000000014
189,2.142925
190,0.2772
191,2.826
192,1.2045500000000002
193,7.178425000000002
194,67.1242
195,166.5334
196,411.15139999999997
197,970.7389999999997
198,1203.9632
199,1860.8743999999995
200,2579.3482
201,2233.2618000000007
202,2460.2204
203,2689.667199999999
204,2742.6806000000006
205,2541.8096
206,2271.1194000000005
207,1776.7882000000004
208,1210.2573999999995
209,546.4338000000002
210,221.15499999999992
211,90.36720000000001
212,5.548860891555576
213,16.5406
214,18.010975
215,3.4528
216,0.046199999999999984
217,1.9535999999999996
218,43.775600000000004
219,115.99280000000005
220,267.81260000000015
221,371.7274000000001
222,512.9168000000002
223,1017.3811999999998
224,2075.2225999999987
225,2427.284199999999
226,2122.2607999999996
227,2044.8031999999998
228,1784.1054000000001
229,1137.1491999999996
230,825.6732000000002
231,681.9097999999999
232,595.9492000000004
233,467.6099999999999
234,193.21939999999998
235,92.61669999999998
236,12.309000000000001
237,0.0968
238,0.0374
239,0.0
240,0.0088
241,1.0604000000000002
242,38.159000000000006
243,100.7424
244,239.28740000000008
245,1051.4944000000003
246,1426.6339999999996
247,1955.3996000000002
248,2489.0272000000014
249,2330.4973999999997
250,1965.5371999999998
251,2351.7846
252,2355.8436
253,2017.3362
254,1987.2907999999993
255,2041.5361999999993
256,1333.3452
257,887.5240000000002
258,518.0428000000003
259,226.77379999999997
260,59.823499999999996
261,0.47525
262,2.6630000000000003
263,0.5457500000000001
264,2.7747249999999997
265,2.1954249999999993
266,53.382999999999974
267,172.00699999999998
268,319.737
269,1130.9078
270,1152.5118000000004
271,1543.3132000000003
272,1705.0792
273,2002.1143999999995
274,1965.7725999999996
275,1796.4276000000007
276,1876.8354000000002
277,1603.9099999999992
278,1575.3561999999997
279,1420.2342
280,942.1918000000002
281,440.12319999999994
282,200.11639999999989
283,75.51499999999999
284,12.35604999999999
285,13.156925000000001
286,8.4538
287,11.8056
288,91.77740000000001
289,56.16982499999999
290,73.37440000000001
291,218.66679999999988
292,389.9170000000002
293,1005.6463999999997
294,1200.8370000000004
295,2131.393
296,2072.782799999999
297,2278.2385999999997
298,2079.1385999999998
299,2124.535600000001
300,2324.4012000000007
301,1683.1408000000008
302,1753.6046
303,1762.5409999999993
304,880.8602000000005
305,618.4859999999998
306,353.8072999999998
307,178.54980000000012
308,48.89059999999998
309,19.564200000000003
310,76.67372500000002
311,85.3814
312,84.18720864404273
313,76.49087500000002
314,68.24399999999997
315,217.84619999999995
316,412.86740000000003
317,906.7146
318,1225.9059999999993
319,1931.8815999999997
320,2208.8902
321,2811.6220000000003
322,3272.561600000001
323,2781.5304000000015
324,1873.652
325,1623.0367999999999
326,1178.1176000000003
327,780.1684000000001
328,674.091
329,589.7605999999997
330,206.43040000000005
331,96.316
332,12.434400000000004
333,12.036425
334,36.1236
335,47.35940000000001
336,17.310200000000002
337,21.103550000000006
338,32.727199999999996
339,69.6806
340,238.41180000000003
341,521.8004
342,866.4986
343,1055.2739999999994
344,1028.7838000000002
345,1514.9222000000007
346,1647.5359999999994
347,1982.8952
348,1557.2655999999997
349,1290.7796000000008
350,1386.1473999999998
351,1233.2166000000002
352,952.2875999999998
353,504.71960000000007
354,245.4188000000001
355,147.2746
356,24.802799999999998
357,8.3988
358,28.264399999999995
359,47.73399999999999
360,37.64100207639128
361,18.6234
362,43.531399999999984
363,148.5308
364,349.4832
365,662.5211999999999
366,899.3203999999998
367,1218.5469999999996
368,1678.4349999999995
369,1806.5234000000003
370,1789.0070000000012
371,1894.2000000000005
372,1868.5567999999998
373,1650.4796000000006
374,1370.7672
375,896.5440000000003
376,785.9500000000003
377,525.8747999999999
378,396.8788999999999
379,165.73700000000005
380,18.163199999999996
381,0.16939999999999997
382,13.9914
383,15.178325
384,3.0592
385,14.1185
386,32.069399999999995
387,161.31059999999997
388,281.47900000000004
389,503.8066000000001
390,564.5948000000001
391,799.6582000000002
392,939.8905999999997
393,1186.0529999999997
394,1547.7901999999997
395,1613.9134
396,1501.2953999999997
397,1327.5482000000002
398,1300.0943999999997
399,1111.1825999999999
400,854.7924000000004
401,483.1001999999998
402,442.6366999999999
403,211.4926000000001
404,67.19239999999999
405,0.2772
406,3.168875
407,14.125499999999999
408,25.3182
409,21.306075
410,154.594
411,329.56879999999995
412,773.6123999999998
413,1646.0818000000002
414,3077.920999999998
415,3947.908800000002
416,4575.958199999999
417,4769.668200000002
418,4811.941200000002
419,4897.4354
420,4757.823400000001
421,4302.672000000001
422,3584.2180000000017
423,2901.773600000002
424,2236.8302
425,1225.5848000000008
426,608.8566000000003
427,354.3671999999998
428,126.1897999999999
429,2.0899999999999994
430,6.5779499999999995
431,0.0
432,0.17164660683362182
433,25.084400000000002
434,150.3788
435,426.7648
436,932.7670000000002
437,1370.0874000000006
438,2216.1788
439,2724.5944000000013
440,3552.3994000000002
441,3767.1413999999972
442,4512.3474
443,3528.3291999999997
444,2223.9118
445,1323.8830000000007
446,1294.5063999999998
447,1247.0876
448,1232.9856000000007
449,758.318
450,302.0490000000001
451,165.22000000000008
452,44.79859999999999
453,5.636225000000003
454,0.3162
455,0.0044
456,1.852525
457,6.771600000000001
458,67.6632
459,224.38019999999995
460,430.4035999999999
461,1125.5529999999997
462,1917.7663999999997
463,3317.7958000000003
464,3592.0939999999996
465,3491.0876000000007
466,3741.4278000000013
467,4485.582200000001
468,4533.150600000002
469,4164.628600000003
470,3673.6128000000026
471,3028.9511999999995
472,2253.0574000000006
473,1237.3944000000001
474,595.4102000000005
475,358.3536000000001
476,130.9417999999999
477,8.875774999999999
478,0.24100000000000002
479,0.1002
480,0.18259999999999998
481,20.23779999999999
482,123.91939999999991
483,288.8445999999999
484,799.5680000000002
485,1669.3313999999996
486,2648.5426000000007
487,3459.2536000000005
488,4379.782
489,4702.808000000001
490,4980.120200000002
491,4953.836800000001
492,4638.013600000002
493,4218.500000000003
494,3532.749000000004
495,2854.9136
496,2191.8885999999998
497,1232.2002000000005
498,585.178
499,359.31500000000005
500,136.7872
501,8.469825000000004
502,0.49239999999999995
503,7.71275
504,0.28600000000000003
505,18.334325
506,131.37519999999992
507,292.9344
508,772.9017999999995
509,1494.7812000000004
510,2337.1106000000004
511,3552.4874000000004
512,4329.9872000000005
513,4713.3261999999995
514,4733.6806000000015
515,4333.7932
516,3214.272600000002
517,3189.8350000000005
518,3154.1202000000003
519,2083.9125999999997
520,1267.6333999999997
521,832.2446000000001
522,427.0882000000001
523,233.52560000000005
524,90.47279999999999
525,3.8939999999999997
526,2.7996
527,0.0044
528,0.19799999999999998
529,9.719424999999996
530,56.57520000000002
531,180.9302
532,396.80959999999993
533,720.4538
534,1048.3945999999999
535,1786.7365999999995
536,1528.78
537,1517.7183999999993
538,1110.7426
539,2340.239
540,2868.8242000000005
541,3163.8375999999994
542,2922.5922000000005
543,2731.7202000000016
544,1852.3956000000007
545,1141.4105999999995
546,524.6758000000004
547,311.94240000000025
548,140.37980000000005
549,11.138524999999998
550,1.892125
551,0.3959999999999997
552,5.535399999999999
553,3.8213250000000003
554,48.22840000000002
555,195.70760000000007
556,309.18690000000004
557,293.43820000000005
558,482.95059999999995
559,643.0379999999999
560,1355.7214000000001
561,1224.4913999999997
562,1305.9309999999991
563,1339.9584000000002
564,1475.4388000000001
565,1312.2868000000005
566,1386.5720000000008
567,2090.1518
568,1337.2677999999996
569,779.2664000000001
570,450.0298000000001
571,242.18920000000017
572,62.58229999999997
573,2.045999999999999
574,7.50375
575,7.50375
576,0.0
577,19.227999999999994
578,126.786
579,262.96820000000014
580,642.8817999999998
581,1657.9794000000009
582,2872.2914000000014
583,3490.4737999999984
584,4327.129399999998
585,4498.273999999999
586,4410.850400000002
587,4478.896400000004
588,3747.5086000000015
589,3663.4839999999995
590,2624.351400000001
591,1871.0362000000005
592,1396.3091999999992
593,1035.529
594,408.3155999999997
595,296.7250000000002
596,125.334
597,19.034299999999995
598,0.11860000000000001
599,0.0066
600,0.0
601,13.686200000000003
602,119.56339999999999
603,277.05699999999985
604,670.5907999999996
605,1527.664600000001
606,2377.4805999999994
607,3538.550399999999
608,3941.5948
609,4255.9286
610,4293.865399999999
611,4306.898199999998
612,4609.319000000002
613,3927.2266000000004
614,3341.7890000000016
615,2112.7612000000013
616,1372.4458000000002
617,899.6657999999998
618,510.37800000000004
619,319.07039999999995
620,94.42620000000001
621,6.6396000000000015
622,0.3344
623,0.0
624,0.1496
625,8.232400000000004
626,103.06340000000004
627,267.6828
628,561.1099999999999
629,722.3039999999997
630,948.7654000000001
631,1145.8787999999997
632,1027.9851999999996
633,1014.2814
634,1557.9849999999992
635,1219.4533999999999
636,1235.2758000000003
637,1300.2066000000004
638,1011.9647999999996
639,1056.6380000000006
640,861.5222
641,326.4337999999999
642,159.68259999999998
643,77.38499999999996
644,22.688599999999994
645,4.376675
646,0.009800000000000001
647,0.0
648,2.9008
649,9.6008
650,37.11180000000002
651,111.73140000000001
652,198.41360000000003
653,300.0645999999999
654,463.6214
655,732.0323999999999
656,792.4004000000003
657,1026.6211999999991
658,957.6489999999997
659,991.551
660,913.8536000000003
661,842.5802000000003
662,785.1381999999999
