id,prediction
0,1.287282796087652
1,1.287282796087652
2,2.6944989876962406
3,49.35168634723448
4,366.8326503998544
5,981.4138872794998
6,1725.1474351407119
7,2531.0624069155406
8,2563.504851250498
9,2731.9370079154037
10,2748.1818917779524
11,2866.3539059396267
12,2675.1592991809034
13,2207.51904119817
14,2448.8152278240664
15,1522.1267536983305
16,1245.102009543073
17,594.387966869468
18,244.16173571529794
19,35.15870356241906
20,5.4418653127507435
21,1.2883477440495887
22,1.287282796087652
23,1.287282796087652
24,1.287282796087652
25,1.287282796087652
26,6.0980532916024615
27,109.6820131876829
28,461.05168080013755
29,1335.6796215657268
30,1793.2640149984622
31,1970.2599324611488
32,3356.937900404992
33,4231.3846311565785
34,4210.935784280555
35,3514.045426099983
36,3541.9280864156563
37,3365.158875591475
38,2803.654506221045
39,2183.8529264007134
40,1506.5427898947146
41,882.5864157657746
42,397.8967094193339
43,108.62186581134448
44,2.5543857050577876
45,1.7101970590367728
46,1.287282796087652
47,1.287282796087652
48,1.287282796087652
49,1.7907310689405684
50,19.05735572819998
51,190.64838362136186
52,557.5483771680143
53,1388.13399526187
54,2611.473584626064
55,3809.2633040619035
56,4532.264958974796
57,4849.5935286501235
58,4946.513756487853
59,4683.457170071516
60,3910.1587249682243
61,3843.4229643461767
62,3118.414423447084
63,2209.6135261195645
64,1118.7269283495157
65,601.0707070073387
66,435.5455272019251
67,138.67393921879165
68,2.360967431167895
69,1.661850104138432
70,1.3547082086088538
71,1.2881489887905457
72,1.309368758715591
73,1.4055764203383223
74,18.241453819238764
75,139.39449096790446
76,297.6089729567835
77,1077.489983494021
78,2271.5175245703554
79,3233.0467412238922
80,4157.357641995427
81,3699.3919686407057
82,3652.2725181664887
83,3752.389296441403
84,3612.58653041663
85,3039.7796910836873
86,3054.323228832763
87,2615.5050040481588
88,1894.0273940089428
89,973.3526547205818
90,336.4788523242715
91,113.51832657400882
92,6.963500574438923
93,1.330387395092251
94,1.295425020950734
95,1.287282796087652
96,1.3350679741789893
97,1.5055224806743763
98,53.82722502615565
99,242.3499580167529
100,620.353196026328
101,1240.006940281909
102,2487.741962712514
103,3415.36975389539
104,4370.920784485498
105,4638.740646689204
106,4868.6628596946875
107,4508.992695981508
108,4428.088221580414
109,4237.705592715691
110,3509.7693360949775
111,2946.255879487138
112,2079.7285960261656
113,1007.9440637059007
114,499.79879214130096
115,236.34595075147308
116,22.30738654005976
117,1.3718959015108372
118,1.4118749287562506
119,1.3200987805619728
120,1.7799221020152145
121,2.926425099029456
122,64.49546931957694
123,269.9903077648196
124,709.0611208605275
125,1689.0887769447359
126,2619.07260591524
127,3759.5063096649924
128,4287.272283356948
129,4447.501908686038
130,3458.284717265194
131,2821.5040486466837
132,2918.8385145831476
133,3192.55692636155
134,3318.286127519781
135,2808.0301900716136
136,1956.587588815938
137,939.3466056584213
138,508.46260971914774
139,209.0574883585029
140,24.36517930829077
141,1.3843974118719473
142,1.328286662258257
143,1.5187145626893757
144,1.6090447947810813
145,4.345234605721297
146,74.99456153802302
